name,uiid,playtime,xp,level,money,driven,drift,skill,created_at
Reading,clrj8m28a0bufpq0ikas0kxs5,1137615,198,4,203,45542.63,6010.222,39.5304736976411,2024-01-18T13:18:12.682Z
Redhaywood,clrj8m0fz0bucpq0ijo1805m7,654324,108,3,130,25205.93,1478.796,37.50896515880948,2024-01-18T13:18:10.367Z
Bitter.jhvh,clrj8ld6e0bhdoy0imaxvxgin,165824,34,1,15,6868.47,1670.56,25,2024-01-18T13:17:40.215Z
Hubbub,clrj8l2xt0bu4pq0i56sm028b,262202,40,1,8,10229.9,0,25,2024-01-18T13:17:26.946Z
morality,clrj8jvfi082erl0iqjl8s3s4,492582,56,2,89,17563.95,0,20.81901494231302,2024-01-18T13:16:30.558Z
Marty41,clrj8ifbm0bh3oy0iyj88t1wr,308581,32,1,11,9097.87,0,13.14566935065999,2024-01-18T13:15:23.026Z
Many_jerome,clrj8g09q0bgpoy0iij011f2v,242531,25,1,1,7240.3,8.6313,25,2024-01-18T13:13:30.207Z
instancy,clrj8f2c00btspq0iy0wshjmi,192555,25,1,15,7966.78,0,23.84018412719384,2024-01-18T13:12:46.224Z
stephen6,clrj8eqn20btppq0io32rd4hh,264105,32,1,4,9431.11,312.758,25,2024-01-18T13:12:31.071Z
EpicShanel,clrj8e20e0bgfoy0i2pk2cml9,430726,46,1,25,13471.27,37.8411,28.44403644267695,2024-01-18T13:11:59.150Z
SilencE923,clrj8cqms0btfpq0icy8av1ig,278454,44,1,6,9774.58,2416.64,25,2024-01-18T13:10:57.748Z
Greasy-Pete,clrj8cpcq0bgaoy0im29roznm,366449,45,1,27,13917.66,0,12.16136943141693,2024-01-18T13:10:56.090Z
Wide-hector,clrj8cfce0btcpq0i7f3ugs0f,488956,59,2,70,16867.07,822.135,32.55276492123113,2024-01-18T13:10:43.119Z
Red-Bullyboy,clrj8bg5u0bg5oy0it2fggdmk,311319,34,1,15,10301.5,0,25,2024-01-18T13:09:57.522Z
OuTcrOP,clrj8ax0c0bg2oy0iwsrzsbs4,484291,71,2,59,17983.58,0,35.01332348813074,2024-01-18T13:09:32.701Z
cancroid,clrj8ao8n0bt9pq0iscorn1jx,1065433,145,3,156,38492.38,564.725,34.68071380118781,2024-01-18T13:09:21.335Z
milford733,clrj89xro081zrl0iymxbqji0,265539,32,1,15,9483.15,0,25,2024-01-18T13:08:47.029Z
gerrald80,clrj88c9m0bt6pq0ipv9fqjmy,880544,130,3,154,33959.50999999999,1853.277,32.02961178806345,2024-01-18T13:07:32.506Z
Lianna,clrj87k0a081url0i6sev4smm,1367702,138,3,195,41622.11,893.7849,18.53469929567844,2024-01-18T13:06:55.883Z
injector0,clrj87hu50bt3pq0ighdooark,552182,66,2,68,19590.67,0,27.70816653773732,2024-01-18T13:06:53.070Z
Neat-Stevie,clrj865mg081rrl0iltw4lc6e,310623,32,1,7,9682.02,0,16.05530813395523,2024-01-18T13:05:50.584Z
Crary70,clrj85yg2081orl0itnxrmv1n,382791,34,1,12,10112.3,0,25,2024-01-18T13:05:41.282Z
Prolong,clrj84w2o0bsypq0isz3b67ab,187749,24,1,15,6851.87,39.2275,25,2024-01-18T13:04:51.552Z
biggerJon,clrj82jt6081lrl0iawhjsoou,180178,29,1,6,6720.51,1283.2,12.68573998880298,2024-01-18T13:03:02.347Z
plumy,clrj80io80bfeoy0idclt8h8n,495703,67,2,62,18503.57,5.34508,28.0709241495152,2024-01-18T13:01:27.560Z
low.Brendon,clrj7zjfw0bsqpq0iheck94c1,264202,35,1,15,10557.5,0,25,2024-01-18T13:00:41.901Z
Clair226,clrj7xfyk0bsnpq0iipi2if55,433516,54,2,76,15205.83,0,18.31203469413418,2024-01-18T12:59:04.076Z
Cremator,clrj7wajs0bf5oy0ihoy67z83,246390,50,2,50,9593.89,3347.84,25,2024-01-18T12:58:10.408Z
clayton5,clrj7vlpt0bsipq0in91s5s70,271524,32,1,11,9242.97,663.604,14.52605525417633,2024-01-18T12:57:38.225Z
tender_Van,clrj7u8bj0bsbpq0iahhebs1g,274337,41,1,15,10345.3,1029.07,25,2024-01-18T12:56:34.208Z
88.Ethyne,clrj7tqqn081erl0ij2qiarok,236599,35,1,15,10484.7,157.047,25,2024-01-18T12:56:11.423Z
Tough.Silas,clrj7rki80bs6pq0iupz61rpo,300492,38,1,22,11859.9,0,25,2024-01-18T12:54:30.033Z
gothic_imes,clrj7r5gi0bs3pq0iboul8sgc,730527,73,2,145,21758.02,0,23.72068327197566,2024-01-18T12:54:10.530Z
EntireGail,clrj7q1jf0brypq0i9zf04j9u,179219,34,1,10,6559.34,1039.37,25,2024-01-18T12:53:18.796Z
Mitchell44,clrj7pw140brvpq0i6915z9tu,249234,35,1,9,9499.66,0,25,2024-01-18T12:53:11.657Z
Seymour,clrj7pfke0brspq0inv2zprt2,248482,34,1,15,9522.78,30.4156,25,2024-01-18T12:52:50.318Z
Chante,clrj7o7jl0brppq0ipciqomzd,480929,75,2,63,18118.66,974.587,36.86083140226979,2024-01-18T12:51:53.266Z
teocalli,clrj7najr0817rl0ijyzc8ypj,418768,72,2,57,15486.76,2976.63,37.03145511812244,2024-01-18T12:51:10.503Z
laidMccraw,clrj7j8su080yrl0im7mdsct7,919814,189,4,171,36900.57,9213.28,36.18500570144226,2024-01-18T12:48:01.615Z
Washing,clrj7j4py080vrl0imhlifd0t,244505,33,1,5,9251.54,0,23.45356082223967,2024-01-18T12:47:56.327Z
greasy-Dana,clrj7iycw0betoy0i7g3glqzd,340898,55,2,71,13731.39,0,39.24023240201014,2024-01-18T12:47:48.080Z
jules727,clrj7hwjx0brepq0iql9sdi3v,438336,63,2,75,17118.52,143.7469,37.28792832427424,2024-01-18T12:46:59.085Z
studley0,clrj7hqzu0brbpq0inii02w1c,250706,35,1,15,10216.9,253.472,25,2024-01-18T12:46:51.882Z
Jeremy597,clrj7gsxb0br8pq0igxv70dpr,557698,70,2,95,20718.42,0,22.59465384448113,2024-01-18T12:46:07.727Z
euonymus,clrj7gmij0br5pq0isb0lzu7k,171192,26,1,6,6576.16,803.3,33.69252383615374,2024-01-18T12:45:59.419Z
kania,clrj7fj9h0br2pq0ig4r6ndre,1454519,187,4,250,53155.55,0,28.28470086478394,2024-01-18T12:45:08.550Z
alluring,clrj7cvon080lrl0is2p72n3u,173243,44,1,1,6859.99,3374.07,25,2024-01-18T12:43:04.680Z
sloppy.paul,clrj7cix40bqxpq0i48u8wh7e,240539,35,1,10,9250.7,19.9015,25,2024-01-18T12:42:48.136Z
upbeat-Gail,clrj7asvb080irl0ibl6ll8sh,237823,43,1,15,10414.1,1453.94,25,2024-01-18T12:41:27.720Z
River,clrj7aa200bemoy0iq5sz37wa,200470,22,1,4,6981.7,29.6984,25,2024-01-18T12:41:03.337Z
like_Hilton,clrj7a7cu080frl0i5medjl36,487118,82,2,74,19812.43,2584.239,23.39964830072662,2024-01-18T12:40:59.838Z
Thionic,clrj7896x080crl0iil9bnjfc,246957,41,1,15,10278,1795.23,25,2024-01-18T12:39:28.905Z
Eolian,clrj760ws0bqqpq0ityktjyn4,179050,24,1,6,6735.57,0,25,2024-01-18T12:37:44.860Z
Kunlun,clrj75vhx0bqnpq0iq5u79buf,273847,31,1,18,9380.52,0,25,2024-01-18T12:37:37.845Z
lucidRoman,clrj754m00bqfpq0ienzrqo8o,176077,29,1,7,6794.4,1209.37,18.39918343957764,2024-01-18T12:37:03.001Z
fitCissiee,clrj72urg0befoy0irq7tfehf,242426,49,1,52,9184.41,2498.42,25,2024-01-18T12:35:16.925Z
Flirty_corm,clrj72cl10becoy0i0xy7gr5m,480725,76,2,73,20327.1,1640.905,33.04760214793291,2024-01-18T12:34:53.366Z
fiTfUl_joe,clrj70uu20bq3pq0ihfifm566,424770,65,2,72,17080.85,158.271,39.66011865830383,2024-01-18T12:33:43.706Z
Blah_Leonel,clrj6zdx70bpwpq0ihyp6g7hd,164550,32,1,12,6503.07,0,25,2024-01-18T12:32:35.132Z
previdi,clrj6yc9z0805rl0iu8sfm0r8,256534,36,1,8,10486.4,64.3452,25,2024-01-18T12:31:46.344Z
Future.ali,clrj6xx0g0bprpq0iqucs4g78,198272,26,1,10,7146.05,0,25,2024-01-18T12:31:26.561Z
marlin51,clrj6wnc70bpmpq0ir0vyk786,243056,35,1,15,9358.25,0,25,2024-01-18T12:30:27.368Z
Slight_Ned,clrj6uxmm0bpjpq0idbbfxuo8,236396,29,1,1,8878.39,0,25,2024-01-18T12:29:07.391Z
Empty_banda,clrj6u8mg0bpgpq0ik4tyf1yv,498177,58,2,77,16820.76,0,23.97341384924593,2024-01-18T12:28:34.984Z
Bouncy-Fred,clrj6t9rl0bpbpq0i5ei58mp5,256391,35,1,15,10839.4,259.629,25,2024-01-18T12:27:49.810Z
Sergias,clrj6pysy0bp6pq0i8er7bijj,839790,97,2,84,28627.33,0,29.10929221255468,2024-01-18T12:25:15.634Z
Gabbi0,clrj6pdd70bp3pq0ipibtd2xr,1586114,211,4,227,61783.47000000001,147.305,27.76062225313042,2024-01-18T12:24:47.852Z
37_Eger,clrj6ogep0be3oy0ijclrsblw,245836,41,1,7,9500.5,1934.26,25,2024-01-18T12:24:05.137Z
aural-myron,clrj6mjlg0boypq0in81arkzy,434880,60,2,70,16490.88,366.009,31.34364503582976,2024-01-18T12:22:35.956Z
Raul,clrj6mcse0bovpq0ivlvngrd7,181193,25,1,7,6585.35,0,25,2024-01-18T12:22:27.135Z
hugo,clrj6m3ha0be0oy0iz3u4di0d,297279,31,1,11,9414.26,4.88307,25,2024-01-18T12:22:15.070Z
david89,clrj6lrhq07zwrl0iquyb3w6n,265376,35,1,15,10872.3,468.934,25,2024-01-18T12:21:59.534Z
Ethicize,clrj6l3pd0bdxoy0ikz4jpn2q,1774030,230,4,217,64951.27,2795.48,26.8805233574066,2024-01-18T12:21:28.705Z
Cherin,clrj6kjkl0boqpq0iv9cbv7s4,180719,23,1,10,6628.19,40.1943,25,2024-01-18T12:21:02.613Z
oxidase,clrj6jyqj0bonpq0iaoistjoz,247095,32,1,0,9258.02,137.909,25,2024-01-18T12:20:35.612Z
okayCedric,clrj6j2v60bokpq0i9acj907y,240807,37,1,10,9289.29,43.3218,25,2024-01-18T12:19:54.306Z
Torto9,clrj6iy8f0bohpq0i2kio6an9,234905,65,2,52,9246.62,4054.37,25,2024-01-18T12:19:48.304Z
freeDarron,clrj6gf6d0bocpq0ix5k3w609,243256,33,1,3,9264,0,25,2024-01-18T12:17:50.293Z
coY.maRcelO,clrj6fpf70bo9pq0ifholign8,440117,67,2,55,16304.56,3232.62,22.0849299315119,2024-01-18T12:17:16.916Z
drywilburn,clrj6e9bg0bo4pq0i5zpkejoo,250719,33,1,0,9448.69,0,25,2024-01-18T12:16:09.388Z
chas,clrj6d7x90bo1pq0i6335ggbz,229377,37,1,9,9284.81,208.657,25,2024-01-18T12:15:20.926Z
zACk118,clrj6cy6k0bnypq0i52jek6xy,232086,35,1,9,9015.29,0,25,2024-01-18T12:15:08.301Z
noe949,clrj6b3a60bnrpq0ievcj195b,181446,23,1,15,6866.35,0,25,2024-01-18T12:13:41.599Z
jaime,clrj6b24c0bnopq0i42e1an0d,265025,32,1,10,9656.82,0,25,2024-01-18T12:13:40.093Z
SoreAlfred,clrj696ht0bnjpq0ipb4vzvk2,313403,50,2,61,11538.1,2623.91,18.20325426948145,2024-01-18T12:12:12.449Z
many.Jarred,clrj682cn0bnepq0i3pqp29z7,180299,25,1,15,7375.95,0,25,2024-01-18T12:11:20.424Z
Bigger.tod,clrj61uik0bn5pq0ibl95n5j7,186676,26,1,12,6796.52,887.614,9.37855109560202,2024-01-18T12:06:30.333Z
boris895,clrj61jf907ywrl0iwoa29las,277974,38,1,15,11140.2,7.27158,25,2024-01-18T12:06:15.957Z
Subhuman,clrj61adk07ytrl0if1zf9t92,238395,37,1,7,9191.31,0,25,2024-01-18T12:06:04.232Z
Visual-your,clrj60m720bdmoy0i232o77ju,492164,62,2,79,18828.37,0,17.3589132322949,2024-01-18T12:05:32.894Z
arron2,clrj5xa4i07yqrl0i27gcmdjx,502374,89,2,52,18425.78,4377.32,36.66292408380077,2024-01-18T12:02:57.282Z
64_brock,clrj5x1dv07ynrl0i3sj2ddek,1071273,245,5,270,47600.17999999999,12459.51,34.40575390410896,2024-01-18T12:02:45.956Z
powys82,clrj5woq307ykrl0i9lzdiphd,509990,64,2,71,19214.94,0,28.81842042808337,2024-01-18T12:02:29.547Z
barrett,clrj5w3zv0bdhoy0iplzxk1gu,256762,31,1,6,9725.59,0,21.74902315429069,2024-01-18T12:02:02.683Z
busy-Oliver,clrj5vrfd07yhrl0is6msyskf,716742,72,2,79,22115.5,0,16.30402082439523,2024-01-18T12:01:46.393Z
padded-Joan,clrj5vo260bdcoy0imvupzjw8,269420,31,1,15,9947.84,0,25,2024-01-18T12:01:42.030Z
GRugru,clrj5uoe40bmtpq0iriz5xdb2,527254,66,2,116,19222.22,53.5909,34.93554017164751,2024-01-18T12:00:55.804Z
chad,clrj5qk6r0bmqpq0ixrxfycfl,187447,26,1,15,7170.77,0,25,2024-01-18T11:57:43.731Z
Happydiego,clrj5q6oc0bmlpq0ibrbinwo9,252470,38,1,11,10157.9,263.255,25,2024-01-18T11:57:26.221Z
bud0,clrj5pa4c0bmgpq0ilhykw2dh,402241,61,2,77,15761.74,906.847,41.08752854818322,2024-01-18T11:56:44.028Z
danelaw,clrj5ohs50bmdpq0ikvxm6vvj,342019,35,1,13,10649.2,0,11.67271344479894,2024-01-18T11:56:07.302Z
neat_melina,clrj5mh4e07ycrl0i2hhsos48,233938,32,1,0,9104.62,0,25,2024-01-18T11:54:33.134Z
Slim_Leland,clrj5k2uh0bm6pq0iyyx2mdq1,261175,33,1,3,9355.84,0,21.78720531281337,2024-01-18T11:52:41.321Z
shannon567,clrj5jwwh0bm3pq0i62g2fljt,446936,59,2,71,17674,0,25.39187496872868,2024-01-18T11:52:33.617Z
shannon567,clrj5jwwh0bm3pq0i62g2fljt,446936,59,2,71,17674,0,25.39187496872868,2024-01-18T11:52:33.617Z
Ervin78,clrj5jdjn0blxpq0icuyiubnz,286389,32,1,6,9058.42,0,21.81042192512241,2024-01-18T11:52:08.532Z
kirt,clrj5j0140blspq0iz5mn8a8c,285263,33,1,1,9550.91,0,25,2024-01-18T11:51:51.017Z
gebelein0,clrj5hsza0blppq0iziw79kfs,652858,73,2,73,22088.3,242.7392,22.07390457696703,2024-01-18T11:50:55.223Z
Mariano0,clrj5h8mn0blmpq0iecez3hxc,265696,35,1,4,10229,326.701,25,2024-01-18T11:50:28.848Z
guided-Joe,clrj5gew20bljpq0ibzybleu1,247522,34,1,6,9394.34,0,25,2024-01-18T11:49:50.306Z
Lely,clrj5g7tx0blgpq0i9ryt8xx9,239531,49,1,60,9331.86,2119.32,25,2024-01-18T11:49:41.158Z
roger,clrj5fl7307y5rl0ikoyijv0y,745911,127,3,131,28058,5260.74,27.82385140946599,2024-01-18T11:49:11.823Z
abrupt-herb,clrj5f2lr0bl9pq0i1r95vuw2,272345,38,1,15,11233.8,0,25,2024-01-18T11:48:47.728Z
Raymond289,clrj5e2a007y0rl0ig23i6ksi,262608,32,1,1,9888.31,31.9096,25,2024-01-18T11:48:00.648Z
jarrEd,clrj5dcc80bl6pq0ippr5zrc8,172270,28,1,13,6709.52,784.723,25,2024-01-18T11:47:27.032Z
Mid.cornell,clrj5dang0bl3pq0i3bysn0xv,489805,72,2,57,17824.23,0,38.63872803807385,2024-01-18T11:47:24.845Z
Busy_Priest,clrj5cf3k0bl0pq0i1tfw7cc2,484992,65,2,138,17969.86,0,29.06965055262625,2024-01-18T11:46:43.953Z
Choppy.Heel,clrj58ohf0bkrpq0ilmzgoav1,242692,35,1,15,10717.5,121.497,25,2024-01-18T11:43:49.492Z
Lietuva,clrj57u1607xsrl0i603xihuu,267924,34,1,9,10837,3.91258,25,2024-01-18T11:43:10.026Z
Mezereon,clrj53i2907xprl0ijtcl4uae,236268,48,1,14,10360.8,2412,25,2024-01-18T11:39:47.890Z
fit.Hoofbeat,clrj537bj0bkipq0ixtqssfws,168289,32,1,6,6575.65,218.833,25,2024-01-18T11:39:33.968Z
congo,clrj520cz07xmrl0is5ig9t27,311951,28,1,11,8694.92,0,13.88735867423773,2024-01-18T11:38:38.291Z
Burchett,clrj51rbv0bkbpq0iaszz982z,180441,29,1,11,6611.43,1170.02,25,2024-01-18T11:38:26.587Z
Pallas23,clrj4y1uf0bczoy0i90w761v9,283340,35,1,12,10310.8,534.996,25,2024-01-18T11:35:33.591Z
AbsentMike,clrj4xvxf0bcwoy0i92bk6fcs,275668,32,1,3,9385.27,421.392,31.95717754628155,2024-01-18T11:35:25.924Z
assure,clrj4x4dv07xgrl0i9ajlm532,176958,25,1,7,7053.2,0,25,2024-01-18T11:34:50.227Z
decent_heap,clrj4sfgi07xbrl0ido9eemt6,417620,76,2,68,16205.29,3351.57,28.4019212884036,2024-01-18T11:31:11.298Z
ritual.Ira,clrj4ri100bjopq0iwusb31cd,635949,114,3,140,25355.48,3251.565,38.27076394515059,2024-01-18T11:30:27.973Z
brief-Rubin,clrj4rghu0bjlpq0in13dyqwe,174063,44,1,14,6847.54,2390.42,16.30747616384625,2024-01-18T11:30:25.987Z
Poor-bihari,clrj4qqk50bjipq0iwlmdba5o,361140,37,1,15,11004.6,1.32952,25,2024-01-18T11:29:52.374Z
Sherwood4,clrj4pmyy0bjdpq0ihotmukif,731366,95,2,77,26280.96,1895.185,23.54617377611794,2024-01-18T11:29:01.066Z
fair-weldon,clrj4npbb0bjapq0ijvkq2jqg,259457,64,2,54,9650.54,5699.15,20.91953977832789,2024-01-18T11:27:30.791Z
loose-henig,clrj4la1d0bj5pq0ie5rwelzl,272454,35,1,15,10569.9,0,25,2024-01-18T11:25:37.682Z
Michaels,clrj4kx6d0bj2pq0imebmuaf0,187842,26,1,13,7168.92,0,25,2024-01-18T11:25:21.014Z
pallidcati,clrj4jr320bixpq0iiu8cszgd,595720,61,2,71,17754.99,0,14.95777959213262,2024-01-18T11:24:26.462Z
Dry-schwartz,clrj4f9i10bippq0iv45iksex,302896,35,1,13,10232.6,0,13.31533159685885,2024-01-18T11:20:57.050Z
Brendon0,clrj4etfr07x1rl0i6thj2i02,487184,122,3,111,17815.22,9259.18,35.62773060290518,2024-01-18T11:20:36.232Z
top.davilman,clrj4cvs90bihpq0ifdf7n1k3,317237,34,1,15,10325,0,24.75166496050343,2024-01-18T11:19:05.962Z
ISsac239,clrj4bc1r0biapq0i6dk3oykd,170660,37,1,7,6740.41,2579.93,25,2024-01-18T11:17:53.728Z
Muster-Vlad,clrj4ba310bi7pq0idbalju81,242548,33,1,15,9627.54,0,16.5250489826476,2024-01-18T11:17:51.182Z
callow-Ray,clrj4a65v07wqrl0ije5alk03,171582,25,1,13,6798.2,0,25,2024-01-18T11:16:59.443Z
Outlook,clrj49hg207wlrl0ibawsstsj,441801,66,2,63,16300.84,3126.82,19.87614729019829,2024-01-18T11:16:27.411Z
83-Cigar0,clrj49bj10bi4pq0imu4exs2z,244988,32,1,12,9862.53,0,25,2024-01-18T11:16:19.742Z
run-up-Kurt,clrj48xzy0bhypq0iof6jn4mj,349190,41,1,15,12996.2,0,16.30747616384625,2024-01-18T11:16:02.206Z
Gauvin,clrj48tk207wirl0i912onjph,285495,38,1,7,9545.35,1462.51,21.92971286307978,2024-01-18T11:15:56.450Z
lethal_base,clrj48fwd0bhvpq0i87fxzw5z,598845,92,2,84,24295.84,2211.956,31.66481478319721,2024-01-18T11:15:38.750Z
Coy_bisutun,clrj476qe0bhqpq0ig3grpznq,232153,53,2,54,9219.86,2724.95,20.03725679076633,2024-01-18T11:14:40.214Z
quinton705,clrj46tml0bhlpq0ibw65anyu,341906,38,1,15,11378,0,25,2024-01-18T11:14:23.230Z
Kip8,clrj44u9307wdrl0iptg7dpvm,177284,29,1,8,6734.54,1151.58,25,2024-01-18T11:12:50.727Z
sachsse,clrj3zrzf07w4rl0ifezvdkp7,171822,23,1,15,6803.22,926.732,25,2024-01-18T11:08:54.507Z
waDe,clrj3z9yh0bhapq0iikyb7vga,256795,34,1,6,9359.85,0,12.37324510418839,2024-01-18T11:08:31.145Z
Truett,clrj3v83g07vzrl0i6g5k46ii,501095,32,1,7,9815.7,0,25,2024-01-18T11:05:22.108Z
derinna,clrj3ttnj0bcroy0iypb2es1q,263598,68,2,61,11353.5,5770.76,25,2024-01-18T11:04:16.735Z
dealfish,clrj3tpe707vurl0idpq8mx9s,256838,33,1,10,9627.66,1.50488,25,2024-01-18T11:04:11.216Z
Chrissa,clrj3rfbi0bh1pq0itqhn8v3s,326731,35,1,12,10918.5,0,30.17901053024795,2024-01-18T11:02:24.846Z
Easy.darron,clrj3q2i407vprl0i2iovocbk,260345,32,1,8,9495.93,30.9851,25,2024-01-18T11:01:21.580Z
residuum,clrj3oxo50bgypq0ivt20udqu,480053,69,2,62,18058.28,0,31.63828173889035,2024-01-18T11:00:28.661Z
DarriCk,clrj3np8p0bgspq0itdzx71zu,231283,47,1,3,9216.47,2300.55,25,2024-01-18T10:59:31.081Z
TrueBeagle,clrj3l0rk0bgjpq0iicyp88qm,280447,41,1,10,10789.1,1253.24,25,2024-01-18T10:57:26.048Z
bottomry,clrj3jnxt0bggpq0iysj7pnqu,238156,26,1,12,7383.87,30.7379,22.3310013083184,2024-01-18T10:56:22.770Z
pharmacy,clrj3jj9107varl0iczwz56j6,294471,35,1,15,10459.4,0,25,2024-01-18T10:56:16.694Z
Jazzy.Barry,clrj3g13a0bgapq0ivx9nz6q5,234966,49,1,51,9252.3,2682.35,25,2024-01-18T10:53:33.191Z
sadi,clrj3f7y507v3rl0i7an0t9xi,329886,34,1,30,10009,0,13.48099425204276,2024-01-18T10:52:55.422Z
lacy,clrj3ej920bg4pq0i6e7d405d,230893,40,1,2,8730.59,1271.96,25,2024-01-18T10:52:23.414Z
Agog,clrj3eedq07v0rl0i0liu3dot,462305,76,2,80,20752.6,376.665,36.40267523909958,2024-01-18T10:52:17.102Z
illumine55,clrj3ec9v0bg1pq0i8xk0r3ah,258818,31,1,12,9453.24,686.528,12.65038632599739,2024-01-18T10:52:14.372Z
Vastah,clrj3e3ko07uurl0iu1txyhn0,465495,84,2,79,20237.9,42.0785,38.01884625825284,2024-01-18T10:52:03.096Z
lawanda,clrj3e18a07urrl0ivq8o9wce,507566,72,2,79,21270.7,0,22.46438275250729,2024-01-18T10:52:00.058Z
Touch863,clrj3brk70bfypq0i81lgxh7t,254660,34,1,15,9553.62,23.1991,25,2024-01-18T10:50:14.215Z
demisec,clrj38wny0bfopq0ilt5np02g,189500,26,1,7,6544.28,712.883,25,2024-01-18T10:48:00.862Z
hard-Siouan,clrj38e760bflpq0iuuz0yjff,229469,37,1,15,9905.51,262.432,25,2024-01-18T10:47:36.930Z
vague_edric,clrj35yj50bfipq0irqvapz8g,291735,38,1,15,11047.1,0,17.52878960656124,2024-01-18T10:45:43.314Z
Winegar5,clrj35km50bffpq0i97fmk8ek,290758,32,1,11,9534.62,0,25,2024-01-18T10:45:25.277Z
wan_caruncle,clrj35h8c07ujrl0ifim28187,235827,35,1,7,10042.3,25.7913,25,2024-01-18T10:45:20.892Z
burt0,clrj3115m0bf7pq0i3dkretjl,298608,35,1,30,10022.5,0,13.87073801928526,2024-01-18T10:41:53.434Z
68.buddy,clrj30qyu0bf4pq0iez6othnh,202865,27,1,15,7065.4,0,25,2024-01-18T10:41:40.231Z
scot,clrj30ow507uerl0i9t2w7g5j,250087,38,1,15,11142,78.2128,25,2024-01-18T10:41:37.541Z
Weekly-Carl,clrj2zx4e0bcdoy0io2f21adl,415837,55,2,62,15621.14,141.363,32.76296493883206,2024-01-18T10:41:01.550Z
harold4,clrj2y1jq0bezpq0iai9673oe,454072,63,2,77,16681.27,0,26.74933169948152,2024-01-18T10:39:33.975Z
light.Shaun,clrj2wxup0bewpq0iulnnscv8,239077,35,1,3,9038.38,99.9576,24.78758994959153,2024-01-18T10:38:42.530Z
aRnulfo,clrj2wvlo0betpq0ik171l596,410816,63,2,58,15680.12,1330.859,34.20780702731258,2024-01-18T10:38:39.612Z
otha,clrj2wc6z07ubrl0i1wfd5rez,182459,35,1,8,6790.88,2340.71,25,2024-01-18T10:38:14.459Z
manganin,clrj2v9n60beqpq0iuyqbp0t3,286214,26,1,30,7196.28,0,20.13767014467034,2024-01-18T10:37:24.498Z
mad.pivoting,clrj2v6xu0benpq0ibqm0jv63,175386,30,1,7,6782.64,1551.16,25,2024-01-18T10:37:20.995Z
readyfritz,clrj2v3r50bekpq0i798yx7cl,171151,32,1,12,6705.2,580.291,25,2024-01-18T10:37:16.865Z
hosfmann,clrj2tjpz0beepq0i828oc80k,205957,26,1,14,7049.38,7.8915,25,2024-01-18T10:36:04.247Z
vizzone,clrj2s9hx0bebpq0idnk10n03,248413,35,1,1,9042.72,0,25,2024-01-18T10:35:04.342Z
Riplex,clrj2rv4w0be8pq0i1hl8myub,1027150,121,3,114,30263.58,4557.7,24.58593107452649,2024-01-18T10:34:45.728Z
86_iorgo399,clrj2q01407u4rl0ibnrc5a4h,218725,56,2,52,8918.96,3578.47,25,2024-01-18T10:33:18.761Z
cohl,clrj2mpac0bc8oy0i8w40ejtv,317596,37,1,12,11171.2,976.295,25,2024-01-18T10:30:44.868Z
Golden-Sal,clrj2moad0bdwpq0infer7d57,197931,26,1,15,7178.75,167.73,16.30747616384625,2024-01-18T10:30:43.573Z
Witty_Denny,clrj2l9cl0bdrpq0ia4qb8nlk,256268,47,1,7,9351.87,1256.64,25,2024-01-18T10:29:37.558Z
Uneven_Tory,clrj2kz1007tzrl0i63zcstme,245488,33,1,7,9347.88,114.465,25,2024-01-18T10:29:24.180Z
gelasias,clrj2i89807twrl0i9lxzebds,257310,32,1,4,9590.02,280.306,25,2024-01-18T10:27:16.172Z
Cheery.Hal,clrj2i65w07ttrl0imdopyb86,177983,25,1,8,7118.43,0,25,2024-01-18T10:27:13.460Z
grim-Merlin,clrj2hvvw07tqrl0iymk3fqxi,164638,46,1,15,6813.02,3139.59,25,2024-01-18T10:27:00.140Z
Short-shane,clrj2hn7x07tnrl0iuytn89u9,404021,58,2,62,15550.9,18.3874,37.26073677846431,2024-01-18T10:26:48.910Z
corwin,clrj2goeb0bdhpq0ik6a226t7,438179,58,2,78,16763.25,260.265,28.63952229788588,2024-01-18T10:26:03.779Z
defeat0,clrj2fyr40bdepq0in75bzgev,524428,67,2,80,18985,0,33.20308071158605,2024-01-18T10:25:30.544Z
sedateTilt,clrj2eoc00bdbpq0i4m8a7h3o,248019,53,2,53,9230.06,3136.09,25,2024-01-18T10:24:30.384Z
naze0,clrj2efw507tgrl0if9g616sj,241237,44,1,5,9284.38,2066.36,25,2024-01-18T10:24:19.445Z
57-louie,clrj29l0v0bd2pq0i9glmbmac,243361,41,1,0,9058.78,134.953,23.77833674897013,2024-01-18T10:20:32.815Z
allium,clrj26fnh07t8rl0ixgbl2p14,1017547,253,5,260,39437.67,20183.77,34.61433544899023,2024-01-18T10:18:05.885Z
sore_Billen,clrj244820bcqpq0ipk3y07fy,163466,44,1,11,6682.98,2318.29,25,2024-01-18T10:16:17.763Z
sore_Billen,clrj244820bcqpq0ipk3y07fy,163466,44,1,11,6682.98,2318.29,25,2024-01-18T10:16:17.763Z
8biel81,clrj23hjs0bcnpq0i2rykv91s,256289,37,1,10,9753.8,0,25,2024-01-18T10:15:48.376Z
sadmicheal,clrj22rei07t5rl0ihxxsx2hn,361024,52,2,65,12027.7,2148.39,25,2024-01-18T10:15:14.491Z
certie,clrj22hci07t2rl0imcpk49ds,258288,50,2,51,9731.39,3107.87,25,2024-01-18T10:15:01.458Z
